id,name,tel,employee_count,homepage_link,address,sales_amount,corporate_number
5674,大虎運輸東京株式会社,049-292-0326,100,https://daitora-transport.co.jp/branches/313/,,,2030001057761
5675,大黒倉庫株式会社,045-521-1781,100,http://www.daikoku-souko.co.jp/,,3182000000,3020001017848
5676,株式会社トヨタレンタリース山梨,055-222-0100,127,http://www.trl-y.com/,,,5090001001538
5677,竹村工業株式会社,0265-36-6111,100,http://www.takemura.jp/,,1149053000,7100001023066
5678,長井水産株式会社,046-858-1001,100,http://www.nagaisuisan.co.jp/,,,7021001040828
5679,長門運輸株式会社,0268-36-3141,100,http://www.nagato-unyu.com/,,,6100002016061
5680,鶴見コンクリート株式会社,045-503-8000,100,http://www.tsuru-con.co.jp/,,,2020001030389
5681,東通インテグレート株式会社,022-232-4491,100,http://www.totsug.co.jp/,,,2370001003657
5682,東日本エンジニアリング株式会社,043-225-4121,100,http://www.higashinihon-eng.jp/,,,7040001006333
5683,東日陸運株式会社,048-726-6461,100,http://tounichi-kk.com/,,6700000000,2030001041856
5684,東武冶金株式会社,0284-41-5011,100,http://www.tobuyakin.co.jp/index.html,,,1060001029016
5685,東北ニチレキ工事株式会社,022-285-1511,100,https://tohoku-nichireki.co.jp,,2508530000,8370001004377
5686,東北プレス工業株式会社,0229-56-3386,100,http://www.tohokupress.com/index.php,,802000000,3370201002243
5687,東洋測器株式会社,045-540-8353,100,http://www.toyo-sokki.co.jp/index.html,,,1020001011778
5688,日本高速運輸株式会社,019-696-3839,100,https://localplace.jp/t100342425/,,,4400001001250
5689,白河日東工器株式会社,0248-22-5511,100,http://www.nitto-kohki.co.jp/company/production/shirakawa.html,,,2380001010231
5690,菱和建設株式会社,019-641-1111,100,https://ryowa-const.co.jp/,,370000000,6400001001769
5691,富士ゼロックス岩手株式会社,019-653-5519,100,https://www.fujixerox.co.jp/iwx,,3400000000,8400001000190
5692,富士警備保障株式会社,025-286-1313,100,,,,4110001004778
5693,北海リースキン株式会社,011-865-5240,100,http://leasekin.net/,,,7430001021581
5694,北海道パーケット工業株式会社,093-965-8521,100,http://www.parquet.co.jp/,,,5440001002021
5695,有限会社エステーエス,022-359-3468,100,,,,2370002019933
5696,有限会社シーフィールド,045-349-4622,100,http://www.sea-field.co.jp/index.html,,,7020002053203
5697,有限会社フォーレ白老,0144-87-4994,100,https://www.drmori.co.jp/group.html,,1900000000,2430002058990
5698,有限会社みのり,0138-84-1231,100,http://www.h-maneki.net/,,,1440002006082
5699,有限会社加々美組,055-261-7031,100,http://www.kagamigumi.co.jp/,,,6090002008861
5700,有限会社山城陸運,044-266-2280,100,,,,4020002099604
5701,有限会社新和,"",100,,,,
5702,有限会社新和通商,046-269-2444,100,http://logi-forward.co.jp/,,7500000000,9021002041278
5703,有限会社森田工業,058-380-6556,100,http://morita-1.co.jp/,,,7200002008188
5704,有限会社栃木ビルサービス,0287-36-2081,100,http://careservice.info/index.html,,1363000000,4060002024161
5705,有限会社野川農園,044-788-4187,100,http://www.nogawa-gr.co.jp/index.html,,,8020002087200
5706,立川機工株式会社,0475-84-0620,100,http://www.tachikawa-kikou.co.jp/index.html,,,5040001058178
5707,アイ・シー電子工業株式会社,0270-62-6311,99,http://www.icek.co.jp/,,,2070001013959
5708,ユニオンソーシャルシステム株式会社,0233-23-5830,99,https://unionsocialsystem.jp/,,,5390001012513
5709,羽後電子株式会社,0184-35-4242,99,,,,5410001005150
5710,株式会社アイビーシー岩手放送,019-623-3111,99,https://www.ibc.co.jp/,,,9400001000033
5711,株式会社ウイズリサイクル,048-652-3090,99,http://www.withwaste.jp/contribution/recycling-program.html,,,7030001000972
5712,株式会社カネサン佐藤水産,0143-45-5111,99,http://kanesan-sato.co.jp,,,3430001056615
5713,株式会社ヒシサン,0153-23-2261,99,http://www.hishisan-g.co.jp/index.html,,4500000000,3460401000236
5714,株式会社フジカーランド上田,0268-22-8000,99,http://www.fujicar.info/,,,7100001010155
5715,株式会社マクサムコミュニケーションズ,024-534-9321,99,http://www.allmaxam.co.jp/,,,9380001001629
5716,株式会社加瀬興業,045-595-2237,99,,,2314000000,7020001054763
5717,株式会社坂詰組,0250-68-5555,99,http://sakazume-gumi.jp/,,,7110001011425
5718,株式会社三和部品,0297-35-7121,99,http://www.sanwa-buhin.com/,,10800000000,6050001014427
5719,株式会社盛運,048-562-4911,99,https://konpou-kenpin.com/,,147280000,9030001032584
5720,株式会社大勝,045-326-2727,99,http://www.daikatsu.com/,,,5020001023679
5721,株式会社東正運輸倉庫,048-941-3355,99,http://tosho-gp.co.jp/index.html,,5250000000,7030001037412
5722,岩手県南運輸株式会社,0192-26-4866,99,http://www.i-kennan.com/,,,9402701000023
5723,宮下工業株式会社,027-251-1406,99,http://www.miyashitakk.co.jp/,,3700000000,4070001003207
5724,三展ミネコンサルタント株式会社,029-826-2536,99,http://www.santenmine.co.jp/,,,1050001010315
5725,芝浦エンジニアリング株式会社,045-897-2411,99,http://www.shibaura.co.jp/sew/index.html,,211200000,4020001000217
5726,植村建設株式会社,0125-32-3141,99,http://www.uemurakk.co.jp/,,,5430001048156
5727,千葉ビル管理株式会社,0475-24-0535,99,,,,6040001059308
5728,中部日本電子株式会社,0261-62-7691,99,http://www.cnd.jp,,2256000000,2100001017320
5729,帝蚕運輸株式会社,045-500-1340,99,http://www.teisanunyu.co.jp/,,,2020001027658
5730,東京食品産業株式会社,0283-24-4311,99,,,,6060001018914
5731,ａｎｄ株式会社,0577-33-9412,98,http://www.sanai-com.jp/,,,2200001024843
5732,ＳＥＣ株式会社,042-743-7577,98,http://www.secinc.co.jp/,,,9021001045478
5733,オークニ株式会社,058-522-1155,98,http://okuni.jp/,,,1200001016008
5734,シナノカメラ工業株式会社,0263-58-2360,98,http://www.sinakame.co.jp/index.html,,,3100001013194
5735,セイワ電熱株式会社,046-261-3107,98,http://www.seiwadennetsu.co.jp/,,,9021001025430
5736,ニチラク機械株式会社,048-883-6731,98,https://www.nichiraku.co.jp,,,1430001042567
5737,ユアサ電池サービス株式会社,048-461-4141,98,https://www.yds-gr.com,,,5030001045144
5738,柿沼運輸株式会社,049-258-5231,98,https://www.kakinuma-unyu.co.jp/,,,3030001059179
5739,株式会社ＨＹＴ,043-216-5657,98,https://www.hyt841.co.jp,,610000000,7040001024855
5740,株式会社あすみコーポレーション,043-205-0955,98,http://www.asumi-co.com/index.html,,,4040001012185清算結了
5741,株式会社いそのボデー,023-624-1711,98,http://www.isono-body.co.jp/,,,3390001000164
5742,株式会社エーシーエ設計,026-296-8300,98,http://www.aca-sekkei.co.jp/,,595000000,5100001000364
5743,株式会社サンキュウ・トランスポート・東日本,0436-22-2541,98,https://www.sankyu.co.jp/stgroup/group/sthn.html,,,9040001055221
5744,株式会社ジェイ・エス・ディー,0294-53-9490,98,https://www.jsdi.net/,,6500000000,5050001023585
5745,株式会社シンクタンクオブジャパン,044-750-8803,98,http://www.ktt-oj.co.jp,,,3020001069484
5746,株式会社プラルト,0263-28-8000,98,https://www.prart.co.jp/,,,9100001014006
5747,株式会社ホクチクサービス,011-789-0980,98,,,,1430001029498
5748,株式会社みどりのサービス,0229-33-2315,98,http://midorino-service.jp/,,,1370201000133
5749,株式会社めんつう,0250-68-2170,98,http://www.mentuu.co.jp/home/,,3800000000,7110001011466
5750,株式会社モリ・エンタープライズ,04-7148-1251,98,http://www.mori-e.co.jp/index.html,,,5040001066569
5751,株式会社宇野製作所,0467-75-1700,98,http://www.unomatic.com/ja/,,,7021001006250
5752,株式会社岡山建設,0175-74-2325,98,http://www.okayamakensetsu.co.jp/,,,8420001011756
5753,株式会社香取ベンダーテクニカル,043-307-6014,98,http://www.katoribt.com,,9059000000,7040001062616
5754,株式会社高商,0296-48-0980,98,https://www.taka-sho.com/,,,8050001013501
5755,株式会社坂謙,0256-34-1131,98,https://sakaken.net/,,,3110001014142
5756,株式会社山梅,0276-22-8551,98,http://www.yamaume.co.jp/,,1455000000,5070001020267
5757,株式会社篠崎運送倉庫,048-569-1121,98,http://www.shinozaki.co.jp/,,1700000000,7030001062352
5758,株式会社篠田製作所,058-266-8433,98,http://www.shinoda-eng.co.jp,,,1200001019217
5759,株式会社春秋商事,045-472-2422,98,http://www.syunjyu-syouji.co.jp/index.html,,,8020001020582
5760,株式会社小原建設,0197-66-3125,98,http://www.obara-c.co.jp/,,4714020000,6400001006000
5761,株式会社日本水工コンサルタント,048-783-5664,98,http://www.nissuiko.co.jp/,,,5030001010008
5762,株式会社冨士電機,0265-23-5050,98,http://www.e-fuji.co.jp/,,,1100001022718
5763,株式会社北海道コクボ,0145-22-4169,98,,,,9430001054159
5764,株式会社北都交通,0197-24-3111,98,https://hokuto.oshushi.com/,,,1400601000282
5765,株式会社羅羅屋,048-288-8111,98,https://raraya.co.jp,,,9010701023372
5766,菊地建設株式会社,0184-65-2022,98,http://www.kikuchi-cons.co.jp/top.html,,1152623108,3410001005020
5767,協同特殊鋼線株式会社,04-2934-6111,98,http://www.kyoutoku.co.jp/,,4825010000,5030001026862
5768,虎屋商事株式会社,049-224-1300,98,http://toraya-shouji.co.jp/,,,8030001055256
5769,山岡工業株式会社,018-826-1616,98,http://www.yamaoka-ind.co.jp/,,1800000000,9410001002557
5770,仙台冷藏倉庫株式会社,022-247-0101,98,http://www.sendai-reizo-souko.co.jp/,,,7370001002407
5771,太陽建設株式会社,0475-35-4108,98,http://kk-taiyo.com/,,,2040001059022
5772,東京綜合写真株式会社,044-911-9477,98,,,,7020001078606
5773,東北日本電産サンキョー株式会社,0184-23-3433,98,https://www.nidec-sankyo.co.jp/corporate/ns_tohoku.html,,6699000000,9410001004900
5774,熱原帯広株式会社,0155-24-1241,98,http://www.netsugen.co.jp/obihiro/company.html,,2750000000,4460101001351
5775,北日本産業株式会社,0143-43-1950,98,http://career-work.jp/,,,4430001056639
5776,有限会社花ぶさ,0277-52-6699,98,http://www.hanaben.net/,,,7070002024455
5777,ＳＯＫＡＮ株式会社,058-384-5757,97,http://sokan.co.jp/,,,8200001007454
5778,アカリエヘルスケアカンパニー株式会社,045-311-1016,97,https://hcc.akarie.co.jp/index.html,,,3020001105859
5779,ウエカツ工業株式会社,025-522-2448,97,http://uekatsu.co.jp,,3126500000,6110001018834
5780,セキ技研株式会社,025-782-3411,97,http://www.sekigiken.co.jp,,1042000000,9110001026371
5781,フォーエース・カンパニー株式会社,048-474-6201,97,https://www.4a-company.co.jp/,,1350000000,5030001047652
5782,葵精機株式会社,044-811-3181,97,http://www.aoi-seiki.co.jp/index.html,,500000000,4020001075754
5783,夏島運輸株式会社,046-865-4501,97,http://www.natsushima.com,,23761920000,2021001040840
5784,株式会社ＦｉｒｓｔＦＬＡＳＨ,0138-86-9900,97,http://first-flash.jp,,,4440002008340
5785,株式会社オーテック,011-214-5306,97,http://www.autec-web.jp/,,,1430001003008
5786,株式会社カネキ吉田商店,0226-46-3747,97,http://www.kaneki-yoshida.co.jp,,,6370501000547
5787,株式会社ダイアート三枝,055-222-3193,97,http://www.diart.co.jp/,,3000000000,9090001001237
5788,株式会社ハチカン,0178-52-6235,97,https://www.kabu8kan.jp/,,,8420001007234
5789,株式会社ビー・アンド・プラス,0493-71-6551,97,http://www.b-plus-kk.jp/index.html,,,8030001071336
5790,株式会社ビー・エム,0178-29-1800,97,https://www.bm8.info/,,,8420001006509
5791,株式会社マルキタ,0157-36-2111,97,https://kyokuichi.com/marukita/,,2340000000,5460301001266
5792,株式会社ミクロ発條,0266-52-3550,97,http://mikuro-spring.com,,,9100001018683
5793,株式会社ミツウマ,0134-22-1111,97,http://www.mitsuuma.co.jp/index.html,,,4430001050559
5794,株式会社荻野製作所,0279-54-1011,97,http://www.ogisei.com/index.html,,,8070001006404
5795,株式会社岐東青果,058-271-1060,97,http://www.gitoseika.co.jp/,,,2200001001578
5796,株式会社金坂商事,045-712-4569,97,http://www.kanesaka.com/,,1529620000,1020001057664
5797,株式会社高木ミンク,0584-34-1311,97,http://www.tgv.jp/,,,6200001015748
5798,株式会社山栄運輸,045-858-5146,97,http://www.yamaei-u.co.jp/,,,3020001083907
5799,株式会社小野中村,0244-26-7821,97,http://on-cc.jp/,,4100000000,3380001015766
5800,株式会社松田,0183-73-0188,97,http://www.matsuda-group.jp/matsuda/,,,3410001005565
5801,株式会社新栄,0494-22-1616,97,http://www.shinei-igr.co.jp/,,,5030001090768
5802,株式会社弥生京極社,045-501-7656,97,http://www.yayoikyogoku.co.jp/,,,4020001019067
5803,京葉鐵鋼埠頭株式会社,047-328-3561,97,http://www.k-t-f.co.jp/,,,4040001026128
5804,共立精機株式会社,028-654-1221,97,http://www.kyoritsu-seiki.co.jp/ja/,,2320000000,6060001001424
5805,橋本運輸株式会社,0299-92-8668,97,,,1500000000,8050001020753
5806,三光ソフラン株式会社,048-667-1000,97,http://www.sanko-soflan.co.jp/,,,6030001014180
5807,姉崎商運株式会社,0183-72-5129,97,,,,1410001005443
5808,仁科工業株式会社,048-831-5238,97,http://nishina-inc.com/,,,9030001006464
5809,赤平製紙株式会社,0125-32-2250,97,http://www.elleair-akabira.com,,3860000000,4430001048116
5810,日本ハイボルテージケーブル株式会社,0439-80-1400,97,,,,9040001052417
5811,汎高圧工業株式会社,048-441-3905,97,http://www.bonhp.com/index.html,,1300000000,8030001021167
5812,芙蓉実業株式会社,0555-22-2550,97,http://fuyouj.jp/,,,9090001009998
5813,北日本ガス株式会社,0285-22-3318,97,http://www.kitanihon-gas.co.jp,,9505000000,9060001014092
5814,北洋システム開発株式会社,011-856-8011,97,http://www.hsd-hh.co.jp,,,4430001022681
5815,ＧＳＩマルロンテックス株式会社,03-6661-6808,96,http://www.marulon.co.jp/index.html,,3015000000,9010501012947
5816,ＪＦＥコンフォーム株式会社,044-355-7221,96,https://www.jfe-civil.com/jfeconform/,,,8020001072120
5817,エコウイング物流株式会社,04-7126-1001,96,http://www.ecowing-butsuryu.com/,,,8040001072408
5818,トーニチ株式会社,024-552-2161,96,http://www.tohnichi-web.co.jp/,,,2380001001230
5819,とちぎんＴＴ証券株式会社,028-614-5111,96,http://www.tochigintt.co.jp/index.html,,600000000,5060001000039
5820,ヤシマ食品株式会社,045-322-0012,96,http://www.yashimafoods.co.jp/index.html,,3900000000,4020001016196
5821,ヨシアース株式会社,0297-36-0001,96,http://yoshiearth.co.jp/,,1230000000,5050001014535
5822,株式会社エコニクス,011-807-6811,96,http://www.econixe.co.jp,,1160000000,2430001002289
5823,株式会社クリチク,0270-25-1060,96,http://www.kurichiku.co.jp/,,1720000000,1070001013290
5824,株式会社サン・コンピュータ,0178-21-1100,96,http://www.sancom.co.jp/,,982000000,6420001005917
5825,株式会社プライム下舘工務店,0194-77-2331,96,,,,4400001009260
5826,株式会社ヤマカワ,0228-22-6752,96,http://yamakawa-y.net/,,848850000,9370202004836
5827,株式会社羽中田自動車工業,055-228-7050,96,https://www.hachuda.co.jp/,,,1090001001731
5828,株式会社環境技研,027-372-5111,96,http://www.get-c.co.jp/,,,5070001009392
5829,株式会社丸江製作所,023-686-2341,96,http://www.marue-ss.com/,,,7390001001761
5830,株式会社京急アドエンタープライズ,045-307-3860,96,https://www.keikyu-ad.co.jp,,7196110000,8020001014717
5831,株式会社戸部組,0278-23-1043,96,http://tobegumi.com/,,1759000000,4070001022999
5832,株式会社山形飛鳥,0234-43-1161,96,http://yamagata-aska.com/,,,7390001014292
5833,株式会社小松島ホンダ,022-233-1110,96,https://hondacars-sendaikita.co.jp/,,,3370001008085
5834,株式会社小沢食品,029-298-1710,96,http://kozawafoods.jp/,,,7050001004633
5835,株式会社千厩マランツ,0191-53-2321,96,http://www.senmaya-marantz.co.jp/index.html,,1500000000,6400501000428
5836,株式会社東酸,017-736-2125,116,http://www.kk-tosan.co.jp/,,,5420001001495
5837,株式会社大栄カントリー,0476-73-5522,96,https://www.taiei.cc/,,19162021000,8040001044984
5838,株式会社大浩,042-748-1311,96,http://www.oohiros.co.jp,,,5021001015682
5839,株式会社第一清美,04-2968-5911,96,,,,3030001024471
5840,株式会社中条ジャムコ,0254-44-0066,96,https://www.jamco.co.jp/ja/company/group.html,,8200000000,7110001030739
5841,株式会社藤商,048-981-1003,96,http://www.fujisho-group.co.jp/index.html,,,1030001065724
